Model,MSE,RMSE,MAE,R2,SKU,Percent Change,Difference
Moving Average,0.8620169082125606,0.9284486567455201,0.7499999999999999,-0.004420582476750257,0066965-S,,
Linear Smoothing,0.3802824161114929,0.6166704274663193,0.4393939360190806,-0.000308094554144267,0066968-S,,
Moving Average,0.6180555555555556,0.7861650943380504,0.6450617283950618,-0.0012499999999999734,0067108-S,,
Linear Smoothing,0.20773457215536786,0.4557790826215787,0.4340659306487516,-0.017899403561302263,0067206-S,,
Moving Average,0.3518518518518518,0.5931710140017394,0.5,-0.008849557522123908,0067207-S,,
Linear Regression,0.9677446086206811,0.9837401123369328,0.9439861050803301,-0.048389992672404514,0067432-S,,
Linear Regression,0.6217915283704764,0.7885375884322042,0.7645566619250834,-0.7271986899179901,0067434-S,,
Second Degree Approximation,0.5567109515889969,0.7461306531626997,0.6278242233590993,-0.0008952214738346953,0067459-S,,
Least Squares Regression,0.051197306662177165,0.22626821840942923,0.22551092318534194,0.0,0067569-S,,
Moving Average,0.12301587301587301,0.35073618720610084,0.261904761904762,-0.004629629629629317,0067570-S,,
Moving Average,0.09444444444444444,0.3073181485764296,0.2333333333333334,-0.04938271604938271,0067571-S,,
Second Degree Approximation,0.185566197450465,0.43077395168517907,0.38209518512633084,0.010313613597520033,0067577-S,,
Moving Average,0.0,0.0,0.0,1.0,0067581-S,,
Moving Average,0.038461538461538464,0.19611613513818404,0.038461538461538464,-0.04000000000000026,0067587-S,,
Exponential Smoothing w/ Trend & Seasonality,0.3980253251131168,0.6308924830057153,0.45841877504398365,0.029206524114349208,0067623-S,,
Moving Average,0.0,0.0,0.0,1.0,0067730-F,,
Moving Average,0.0,0.0,0.0,1.0,0067730-S,,
Moving Average,0.0,0.0,0.0,1.0,0067736-S,,
Linear Smoothing,0.17923076925746123,0.42335655097974006,0.19999999926597056,-0.0013223141987090958,0068410-S,,
Moving Average,0.3981481481481482,0.6309898162000305,0.35185185185185186,-0.007812499999999778,0068414-S,,
Weighted Moving Average,0.13447199265381082,0.3667042304825659,0.26303030303030295,-0.000535659626568874,0068415-S,,
Second Degree Approximation,0.018550833775567616,0.1362014455707707,0.1139064888391038,0.0,0068422-S,,
Weighted Moving Average,0.11111111111111106,0.33333333333333326,0.2499999999999999,-0.015873015873015373,0068428-S,,
Second Degree Approximation,0.34944287865051593,0.5911369373085359,0.3195636026695315,0.024987717334800208,0068490-S,,
Moving Average,0.39155982905982906,0.6257474163429115,0.5448717948717949,-0.002630471380471233,0068502-S,,
Moving Average,0.0,0.0,0.0,1.0,0068512-S,,
Weighted Moving Average,0.8051882460973369,0.8973228215627511,0.7878787878787878,-0.16693948709758977,0068513-S,,
Second Degree Approximation,0.8754721986670129,0.9356667134546429,0.7904092298048887,-0.18339690302575518,0068872-F,,
Linear Smoothing,0.7093960200909621,0.8422565049264755,0.7450612330685593,-0.033516615477349854,0068872-S,,
Linear Regression,0.778458372824322,0.8823028804352403,0.5901278038601983,-0.12098005686702362,0068875-S,,
Moving Average,0.0,0.0,0.0,1.0,0068947-S,,
Moving Average,0.0,0.0,0.0,1.0,0069789-S,,
Exponential Smoothing w/ Trend & Seasonality,0.37499999999999956,0.6123724356957941,0.375,-0.5999999999999981,0069790-S,,
Linear Smoothing,0.0026298480138307575,0.051282043775874975,0.051282043775874975,0.0,0069791-S,,
Moving Average,0.0,0.0,0.0,1.0,0069792-S,,
Moving Average,0.0,0.0,0.0,1.0,0069793-S,,
Moving Average,0.0,0.0,0.0,1.0,0069795-S,,
Moving Average,0.0,0.0,0.0,1.0,0069797-S,,
Moving Average,0.0,0.0,0.0,1.0,0069798-S,,
Moving Average,0.0,0.0,0.0,1.0,0069802-F,,
Moving Average,0.0,0.0,0.0,1.0,0069802-S,,
Least Squares Regression,0.02785502328172466,0.16689824229669006,0.035804229730678774,-0.0036001035327266617,0069803-S,,
Moving Average,0.0,0.0,0.0,1.0,0069804-S,,
Moving Average,0.0,0.0,0.0,1.0,0069805-S,,
Moving Average,0.0,0.0,0.0,1.0,0069806-S,,
Linear Smoothing,0.10937500000000004,0.3307189138830739,0.2187499947495486,-4.440892098500626e-16,0069809-F,,
Moving Average,0.0,0.0,0.0,1.0,0069809-S,,
Linear Smoothing,0.09630891149773085,0.31033677110154195,0.24354292532255464,-0.07009901664145413,0069816-F,,
Moving Average,0.0,0.0,0.0,1.0,0069816-S,,
Moving Average,0.0,0.0,0.0,1.0,0069817-S,,
Moving Average,0.05080409356725145,0.22539763434262447,0.12719298245614027,-0.018904320987654266,0069818-S,,
Moving Average,0.0,0.0,0.0,1.0,0069819-S,,
Moving Average,0.0,0.0,0.0,1.0,0069843-A,,
Second Degree Approximation,0.17312262276280035,0.41608006773071976,0.3575466572691364,0.0766793452650647,0069844-A,,
Moving Average,0.0,0.0,0.0,1.0,0069941-S,,
Linear Smoothing,0.8041801834840342,0.8967609399856988,0.8064935879860803,-0.018039089421546306,0070167-S,,
Moving Average,9.564444444444444,3.0926436012648537,2.3466666666666667,-0.009077950333858276,0070192-S,,
Linear Regression,3.990841755102261,1.9977091267505038,1.54431706730748,0.0025862339686441027,0070260-S,,
Second Degree Approximation,4.061743209769824,2.0153766917799323,1.773377963033134,-0.019417903628504707,0070272-S,,
Weighted Moving Average,14.861570247933884,3.8550707189277196,2.1942148760330578,-0.024060364464692396,0070277-S,,
Exponential Smoothing w/ Trend & Seasonality,5.970122350548747,2.4433833818188964,2.0707334141905185,-0.11987407766567304,0070284-S,,
Second Degree Approximation,10.026289959954402,3.166431739348632,2.681989016302461,-0.01338500752168481,0070285-S,,
Linear Smoothing,0.45506369821715975,0.6745840927691371,0.575693310525056,-0.002188285239971721,0070288-S,,
Linear Regression,2.181029026318419,1.476830737193135,0.7097154640315397,-0.0009833725089971601,0070340-S,,
Weighted Moving Average,0.9648760330578511,0.9822810356806504,0.7210743801652894,-0.0005356186395282236,0070538-S,,
Linear Smoothing,100.99096597351823,10.049426151453536,8.014470672195472,-1.2921667001778911,0070540-S,,
Second Degree Approximation,7.893346422389494,2.809509996848115,2.0684395690705384,0.018232014835597332,0070542-S,,
Linear Smoothing,3.603795651915489,1.8983665746940155,1.284512565358813,-0.00021400832281948112,0070543-S,,
Weighted Moving Average,1.2474747474747476,1.1169040905443706,0.7828282828282827,-0.0046219264189313325,0070545-S,,
Least Squares Regression,1.4363242692694698,1.1984674669215973,0.9119969535716966,-0.08518235037735966,0070547-S,,
Weighted Moving Average,2.389509621353197,1.545803875449016,1.0810055865921788,-0.0004969376083763244,0070550-S,,
Second Degree Approximation,0.7945808045377865,0.8913926208679239,0.6284005361951663,0.004202332424858124,0070552-S,,
Exponential Smoothing w/ Trend & Seasonality,3.8560368124621167,1.9636794067418737,1.384144143453612,0.050457510710215314,0070564-S,,
Moving Average,2.0534188034188037,1.4329755069151753,0.8846153846153848,-0.020920160169976665,0070576-S,,
Weighted Moving Average,3.52089072543618,1.8764036680405898,0.8737373737373738,-0.0043420503993241155,0070601-S,,
Exponential Smoothing w/ Trend & Seasonality,4.6481452622971045,2.1559557653850656,1.5893353496326288,-0.003835485148395046,0070630-S,,
Moving Average,0.0,0.0,0.0,1.0,0070639-X,,
Linear Smoothing,0.5331994319843625,0.7302050615987008,0.61672967779158,-0.052472013133312956,0070721-S,,
Exponential Smoothing w/ Trend & Seasonality,1.1350526687373679,1.0653885060096002,0.7118345178779512,0.04381669149144596,0070870-S,,
Second Degree Approximation,14.842146018193542,3.852550586065489,2.792083369262854,-0.2396001685573672,0070871-S,,
Least Squares Regression,2.510262402189136,1.5843807630077866,0.9517723688493254,-0.0041485437117532165,0070873-S,,
Least Squares Regression,1.9894802372950309,1.4104893609294014,0.9022545694044016,0.0028886295797848627,0071003-S,,
Linear Regression,0.892205222029317,0.9445661554540883,0.38111575464805136,-0.009454076829185531,0071014-S,,
Second Degree Approximation,1.1490149037350128,1.0719211275718996,0.6883591210693688,-0.00923206873075344,0071017-S,,
Linear Smoothing,0.7025909256797296,0.838206970669971,0.6884257953802128,-0.007002128153354326,0071021-S,,
Linear Smoothing,2.8675730103321944,1.6933909797599,0.9929671701004894,-0.003100155725609177,0071022-S,,
Exponential Smoothing w/ Trend & Seasonality,3.22121179254724,1.7947734655235017,0.955033395087475,0.005116313085133495,0071026-S,,
Linear Regression,0.11189073116234341,0.3345007192254501,0.22270947551248205,-0.0010929535172023996,0071031-S,,
Linear Smoothing,3.0170635973731597,1.7369696593127812,1.4208135558318296,-0.003708165267842789,0071204-S,,
Weighted Moving Average,3.7637741046831956,1.9400448718220915,1.6780303030303028,-0.005535196798479136,0071290-S,,
Linear Smoothing,3.135208192998044,1.7706519118669384,1.4629529613702736,-0.00017252395676048415,0071292-S,,
Exponential Smoothing w/ Trend & Seasonality,2.8039319749743377,1.674494543130654,1.2733535948817776,-0.01399393234734414,0071294-S,,
Second Degree Approximation,6.783138220967501,2.6044458567932454,2.0346570649678095,-0.0030671857464925623,0071295-S,,
Second Degree Approximation,1.6029733290291008,1.2660858300404048,0.8369415408619303,0.0010781222277903568,0071321-S,,
Exponential Smoothing w/ Trend & Seasonality,0.6535668529390576,0.8084348167533716,0.45652608239160114,0.013791560958678395,0071323-S,,
Linear Smoothing,1.7514793881470783,1.323434693570891,1.1834319813062109,-0.9473685302424752,0071326-S,,
Linear Smoothing,1.5359601226219848,1.239338582721439,0.7617921294020802,-0.05731459914373671,0071361-S,,
Linear Regression,0.7205920767642452,0.8488769503080204,0.5402060699437755,-0.04083228050675025,0071362-S,,
Weighted Moving Average,2.4722222222222223,1.5723301886761007,1.0925925925925926,-0.011363636363636465,0071363-S,,
Least Squares Regression,0.9079384123918478,0.952858023207995,0.7150140474699045,-0.011630543054983677,0071369-S,,
Linear Smoothing,0.25158698594060447,0.5015844753783798,0.36510611769817813,-0.0017772481252662509,0071370-S,,
Linear Regression,0.3451382532699412,0.5874846834343354,0.42206075401208076,-0.0013524805479725455,0071388-S,,
Weighted Moving Average,0.6582054309327035,0.8112986077472976,0.5649350649350647,-6.4065603177621e-05,0071410-S,,
Linear Smoothing,0.28066997237307906,0.529782948360061,0.5265957339289383,-0.3585370091335589,0071422-S,,
Second Degree Approximation,0.9213319345159003,0.9598603724062684,0.6547295538859973,-0.0005271370487107685,0071426-S,,
Second Degree Approximation,1.1564342767014517,1.0753763418922009,0.843230865902465,-0.03504062334605074,0071434-S,,
Linear Regression,0.5413544933802643,0.7357679616429791,0.5233376384695262,-0.0034763945667224405,0071438-S,,
Linear Regression,0.4577234142286129,0.6765525953158504,0.5014197812240031,-0.001982402034645059,0071444-S,,
Linear Smoothing,0.45693389092312287,0.6759688535155469,0.5112636322517526,-0.0005402509571281744,0071445-S,,
Linear Smoothing,0.9526544657761,0.9760401968034411,0.711156143893669,-0.0028292863420020797,0071455-S,,
Exponential Smoothing w/ Trend & Seasonality,0.8921005072321264,0.9445107237253193,0.6558881903748011,0.02640054165465522,0071456-S,,
Linear Regression,1.2498404934894036,1.1179626529940092,0.7846150194106325,-0.0007619609790594506,0071457-S,,
Exponential Smoothing w/ Trend & Seasonality,3.18819088037348,1.7855505818580106,0.9410693282837708,0.028648682350665977,0071458-S,,
Linear Regression,0.6954404965225635,0.833930750435888,0.637815724803351,-0.03536694789353323,0071459-S,,
Weighted Moving Average,0.3050376919298695,0.5523021744750508,0.3523608174770964,-2.6050316185743938e-05,0071515-S,,
Weighted Moving Average,6.51288862652499,2.552036172652141,1.6847041847041846,-0.02871915626702015,0071554-S,,
Linear Regression,6.270359988071512,2.504068686771893,2.415413968547641,-0.013391513223678597,0071555-S,,
Linear Smoothing,3.960229873102926,1.99003263116536,1.6846361197612656,-0.00026424629919308273,0071558-S,,
Moving Average,8.828282828282827,2.9712426404255217,2.181818181818181,0.0,0071561-S,,
Linear Regression,7.230942485021655,2.689041183214131,2.179799780480438,-0.008000046875138445,0071562-S,,
Second Degree Approximation,4.973134830293218,2.230052651910537,2.1082778488351237,0.03621418017573297,0071563-S,,
Exponential Smoothing w/ Trend & Seasonality,0.7852682245023782,0.886153612249241,0.6103401662273104,0.023093778740823634,0071590-S,,
Moving Average,1.6834150326797381,1.2974648483406932,0.8088235294117647,-0.017796954904695017,0071591-S,,
Second Degree Approximation,0.8179440737122311,0.9044026059848739,0.8046958358687485,-0.06480106893168824,0071595-S,,
Weighted Moving Average,0.8053083280356006,0.8973897302931434,0.388111888111888,-0.02957622648144853,0071596-S,,
Moving Average,0.2220744680851064,0.47124777780389204,0.3776595744680851,-0.001147959183672942,0071597-S,,
Moving Average,5.8255718954248366,2.4136221525799844,1.7401960784313726,-0.00020215522220556892,0071601-S,,
Linear Smoothing,9.441074674771938,3.072633182593057,2.2889513217835766,-0.027127361102180503,0071615-S,,
Moving Average,0.0,0.0,0.0,1.0,0071652-X,,
Second Degree Approximation,0.506369329365253,0.711596324727196,0.5541919185882037,-0.033406794622965474,0071760-S,,
Weighted Moving Average,4.325987144168963,2.0799007534420872,1.868686868686869,-0.001157024793388528,0071762-S,,
Linear Smoothing,4.740513244212846,2.177271972954423,1.0309867569109163,-0.10801076201683957,0071786-S,,
Second Degree Approximation,0.842077309156146,0.9176477042722583,0.9129289349618661,-0.021762997599818368,0071790-X,,
Moving Average,0.0,0.0,0.0,1.0,0071794-X,,
Moving Average,0.0,0.0,0.0,1.0,0071795-X,,
Moving Average,0.0,0.0,0.0,1.0,0071796-X,,
Exponential Smoothing w/ Trend & Seasonality,0.6491860218994826,0.8057208089031105,0.5329695101295467,0.015970661541837128,0071797-X,,
Moving Average,0.0,0.0,0.0,1.0,0071800-X,,
Exponential Smoothing w/ Trend & Seasonality,0.0,0.0,0.0,1.0,0071802-X,,
Least Squares Regression,0.41630054886859597,0.6452135684163779,0.49332123302706143,-0.00027219582773696516,0072813-S,,
Weighted Moving Average,1.1844008264462806,1.0883018085284435,0.6931818181818181,-0.0006818863704549649,0072916-S,,
Linear Regression,2.2375993564618453,1.4958607409989224,0.9205946368802275,-0.002408870490622661,0072917-S,,
Weighted Moving Average,1.943067033976125,1.393939393939394,0.9280303030303031,-0.00018463947296498695,0072919-S,,
Second Degree Approximation,0.7324173629682913,0.855813860000112,0.6736009027353839,-0.0013767198608856113,0072924-S,,
Weighted Moving Average,0.8451331496786041,0.91931123656714,0.877272727272727,-0.14207182389000583,0072929-S,,
Moving Average,3.9254032258064515,1.9812630380155107,1.0483870967741935,-1.6568361057567316e-05,0072930-S,,
Moving Average,5.392857142857143,2.3222526010012654,1.7857142857142858,-0.015369836695484862,0073372-S,,
Linear Smoothing,0.17014206981647712,0.41248281154064725,0.33850024158877373,-5.727703240432369e-05,0073377-S,,
Linear Smoothing,0.5843976286743282,0.7644590431634177,0.6033934230185565,-0.08429626247411215,0073380-S,,
Linear Regression,0.9767442454355417,0.9883037212494657,0.5634653933431194,-0.02603160542236882,0073382-S,,
Linear Regression,5.7757139596976925,2.4032715118558063,1.7241746656176238,-0.004642618435610091,0073400-S,,
Weighted Moving Average,12.700478814115177,3.563773114848247,2.686147186147186,-0.00016270661157014032,0073401-S,,
Least Squares Regression,6.254060491421547,2.5008119664264137,1.6352838464105186,-0.02916706506688671,0073402-S,,
Moving Average,9.464285714285714,3.0764079239082895,2.1785714285714284,-0.011036926011718018,0073407-S,,
Linear Smoothing,4.852263991099066,2.2027855072836906,0.948376245837831,-0.17946722892362565,0073408-S,,
Moving Average,9.167863984674328,3.0278480782024597,1.60632183908046,-0.07774302643431774,0073409-S,,
Linear Smoothing,0.5419065251309594,0.7361430058969245,0.5102464526890916,-0.009426677117284399,0073640-S,,
Exponential Smoothing w/ Trend & Seasonality,0.9833936414951702,0.9916620601269216,0.6395974852952954,0.016436073891583858,0073675-S,,
Moving Average,0.0,0.0,0.0,1.0,0073716-S,,
Linear Smoothing,8.31163568313589,2.882990753217202,2.0998217108657227,-0.029051178077015072,0073728-S,,
Linear Regression,6.094942583692541,2.468793750739932,1.2375355683343543,0.00012659747251486664,0073731-S,,
Moving Average,3.8636363636363638,1.9656134827672411,1.3181818181818181,-0.004836109618484352,0073740-S,,
Weighted Moving Average,5.115324176463741,2.2617082430021207,1.456466069142125,-0.0052373761715935885,0073741-S,,
Weighted Moving Average,8.199219467401285,2.8634279225084898,1.947979797979798,-4.031991613451247e-05,0073742-S,,
Least Squares Regression,3.5612805310982214,1.8871355359640232,1.2205079266940304,-0.0014568651573201308,0073746-S,,
Moving Average,5.244444444444445,2.290075204975689,1.9466666666666665,-0.006688506688506957,0073749-S,,
Least Squares Regression,1.0740808588110649,1.0363787236387405,0.7837777019832499,0.004653733683837813,0073758-S,,
Exponential Smoothing w/ Trend & Seasonality,14.127746310444381,3.7586894405423257,2.7942928328711543,0.08303215579253309,0073759-S,,
Linear Smoothing,3.247173837514608,1.8019916308114774,1.0454927884618634,-0.02951444270592951,0073761-S,,
Moving Average,2.773076923076923,1.6652558131040778,1.0076923076923077,-0.001046650717703379,0073771-S,,
Weighted Moving Average,0.8232599820770685,0.9073367523015192,0.6243154435925519,-0.0013132091329319806,0074264-S,,
Linear Smoothing,0.6153821262104211,0.7844629540076581,0.5769302230866655,-0.0015810665173405791,0074265-S,,
Linear Regression,1.0024548372995619,1.0012266662946816,0.7627003094764084,-0.003628172393229878,0074266-S,,
Linear Regression,0.5844855662797852,0.7645165572306366,0.5594408187026993,-0.0007537045637182604,0074273-S,,
Linear Regression,8.641201288325485,2.939592027531284,2.0464978766865562,0.011387988200050714,0075202-S,,
Moving Average,9.3125,3.0516389039334255,2.21875,-0.0009446835310171764,0075204-S,,
Weighted Moving Average,0.6780876951331496,0.8234608036410414,0.6912878787878787,-0.28585518484508365,0075205-S,,
Linear Smoothing,15.077097514652214,3.882923835803661,2.746031743613171,-0.026080247524942646,0075562-S,,
Linear Regression,19.57902604347952,4.424819323258241,3.0366111829347124,-0.1993087169490424,0075564-S,,
Moving Average,5.8139619883040945,2.411215873434831,1.7441520467836256,-0.004550228674750301,0075566-S,,
Linear Smoothing,4.841612077639254,2.2003663507787183,1.607437186926954,-0.0345324952220627,0075567-S,,
Linear Smoothing,4.278867983643196,2.068542478085281,1.5266243304073055,-0.026074870057684052,0075572-S,,
Weighted Moving Average,15.016380816967331,3.875097523542773,2.7663734115347016,-0.06092794920641098,0075576-S,,
